thiol,imine,catalyst,label_raw,label_scaled
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C)=C(OC(C)C)C(C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C)=C(OC(C)C)C(C)=C6)=CC7=C5C=CC=C7,1.1257224082946777,1.1257224082946777
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,1.1798906326293945,1.1798906326293945
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC=C(OC)C=C3)C=C4C(CCCC4)=C2C5=C(O1)C(CC6=CC=C(OC)C=C6)=CC7=C5CCCC7,0.19114209711551666,0.19114209711551666
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C=C4C(CCCC4)=C2C5=C(O1)C(CC6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)=CC7=C5CCCC7,0.5302345156669617,0.5302345156669617
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,0.7495107650756836,0.7495107650756836
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC=C(C(F)(F)F)C=C3C(F)(F)F)C=C4C(C=CC=C4)=C2C5=C(O1)C(CC6=C(C(F)(F)F)C=C(C(F)(F)F)C=C6)=CC7=C5C=CC=C7,0.16690850257873535,0.16690850257873535
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C)C4=CC=CC=C4)C=C5C(C=CC=C5)=C2C6=C(O1)C([Si](C7=CC=CC=C7)(C8=CC=CC=C8)C)=CC9=C6C=CC=C9,0.8586766719818115,0.8586766719818115
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=CC7=C5C=CC=C7,1.1798906326293945,1.1798906326293945
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C=C4C(CCCC4)=C2C5=C(O1)C(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=CC7=C5CCCC7,1.1257224082946777,1.1257224082946777
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(Br)C=C3C(C=CC=C3)=C2C4=C(O1)C(Br)=CC5=CC=CC=C54,0.19114209711551666,0.19114209711551666
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(Br)C=C3C(CCCC3)=C2C4=C(O1)C(Br)=CC5=C4CCCC5,0.24011103808879852,0.24011103808879852
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC%11=C7C=CC=C%11,0.19114209711551666,0.19114209711551666
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C6C(CCCC6)=C2C7=C(O1)C([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC%11=C7CCCC%11,0.16690850257873535,0.16690850257873535
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=C(C(C)(C)C)C=C3)(C4=CC=C(C(C)(C)C)C=C4)C5=CC=C(C(C)(C)C)C=C5)C=C6C(CCCC6)=C2C7=C(O1)C([Si](C8=CC=C(C(C)(C)C)C=C8)(C9=CC=C(C(C)(C)C)C=C9)C%10=CC=C(C(C)(C)C)C=C%10)=CC%11=C7CCCC%11,0.04740022495388985,0.04740022495388985
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C=C3)C=C5C(C=CC=C5)=C2C6=C(O1)C(C7=CC=C(C8=CC(C(F)(F)F)=CC(C(F)(F)F)=C8)C=C7)=CC9=C6C=CC=C9,1.2381089925765991,1.2381089925765991
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,0.19114209711551666,0.19114209711551666
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(OC)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(OC)C=C6)=CC7=C5C=CC=C7,1.1257224082946777,1.1257224082946777
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(C)C=C6)=CC7=C5C=CC=C7,1.1257224082946777,1.1257224082946777
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC(C=CC=C5)=C5C=C4)=CC=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC=CC(C9=CC=C(C=CC=C%10)C%10=C9)=C8)=CC%11=C7C=CC=C%11,1.2381089925765991,1.2381089925765991
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4=CC=C(C=CC=C5)C5=C4)C=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC=C(C9=CC(C=CC=C%10)=C%10C=C9)C=C8)=CC%11=C7C=CC=C%11,1.2381089925765991,1.2381089925765991
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4CCCCC4)C=C3)C=C5C(CCCC5)=C2C6=C(O1)C(C7=CC=C(C8CCCCC8)C=C7)=CC9=C6CCCC9,1.1257224082946777,1.1257224082946777
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C=C4C(CCCC4)=C2C5=C(O1)C(C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)=CC7=C5CCCC7,1.027207612991333,1.027207612991333
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(F)C=C(OC)C=C3F)C=C4C(C=CC=C4)=[C@]2[C@]5=C(O1)C(C6=C(F)C=C(OC)C=C6F)=CC7=C5C=CC=C7,1.6294225454330444,1.6294225454330444
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C)C=C(C)C=C3C)C=C4C(C=CC=C4)=C2C5=C(O1)[C@@]([C@@]6=C(C)C=C(C)C=C6C)=CC7=C5C=CC=C7,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C=C4C(C=CC=C4)=C2C5=C(O1)[C@@]([C@@]6=C(C(C)C)C=C(C(C)C)C=C6C(C)C)=CC7=C5C=CC=C7,2.3046841621398926,2.3046841621398926
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C4CCCCC4)C=C(C5CCCCC5)C=C3C6CCCCC6)C=C7C(C=CC=C7)=C2C8=C(O1)[C@@]([C@@]9=C(C%10CCCCC%10)C=C(C%11CCCCC%11)C=C9C%12CCCCC%12)=CC%13=C8C=CC=C%13,3.134624481201172,3.134624481201172
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC(C(F)(F)F)=CC(C(F)(F)F)=C9)=CC(C%10=CC(C(F)(F)F)=CC(C(F)(F)F)=C%10)=C8)=CC%11=C7C=CC=C%11,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC=C(OC)C=C4)=CC(C5=CC=C(OC)C=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC=C(OC)C=C9)=CC(C%10=CC=C(OC)C=C%10)=C8)=CC%11=C7C=CC=C%11,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=C(C)C=C(C)C=C4C)=CC(C5=C(C)C=C(C)C=C5C)=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC(C9=C(C)C=C(C)C=C9C)=CC(C%10=C(C)C=C(C)C=C%10C)=C8)=CC%11=C7CCCC%11,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C(C)C)C=C(C4=CC=C(C(C)(C)C)C=C4)C=C3C(C)C)C=C5C(C=CC=C5)=[C@]2[C@]6=C(O1)C(C7=C(C(C)C)C=C(C8=CC=C(C(C)(C)C)C=C8)C=C7C(C)C)=CC9=C6C=CC=C9,3.134624481201172,3.134624481201172
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C=CC=C4)C4=C(C5=CC(C=CC=C6)=C6C=C5)C7=C3C=CC=C7)C=C8C(C=CC=C8)=[C@]2[C@]9=C(O1)C(C%10=C(C=CC=C%11)C%11=C(C%12=CC=C(C=CC=C%13)C%13=C%12)C%14=C%10C=CC=C%14)=CC%15=C9C=CC=C%15,3.134624481201172,3.134624481201172
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=[C@]([C@]3=C(Cl)C=C(Cl)C=C3Cl)C=C4C(CCCC4)=[C@]2[C@]5=C(O1)C(C6=C(Cl)C=C(Cl)C=C6Cl)=CC7=C5CCCC7,1.3348231315612793,1.3348231315612793
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(OCC)C=CC(C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C)=CC=C6OCC)=CC7=C5C=CC=C7,2.058499336242676,2.058499336242676
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(COC)=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC(COC)=C6)=CC7=C5C=CC=C7,1.446325421333313,1.446325421333313
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(COC)=CC=C3)C=C4C(CCCC4)=C2C5=C(O1)C(C6=CC=CC(COC)=C6)=CC7=C5CCCC7,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(OC(F)(F)F)C=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6OC(F)(F)F)=CC7=C5C=CC=C7,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)[C@@]([C@@]8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,1.8820011615753174,1.8820011615753174
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C(C)(C)C)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(C(C)(C)C)C=C6)=CC7=C5C=CC=C7,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C=CC4=CC=CC(C=C5)=C46)C6=C5C=C3)C=C7C(C=CC=C7)=C2C8=C(O1)C(C9=CC=C(C=C%10)C%11=C9C=CC%12=CC=CC%10=C%11%12)=CC%13=C8C=CC=C%13,1.3701037168502808,1.3701037168502808
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C4=CC(C=CC=C5)=C5C=C4)C=CC=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC=CC=C8C9=CC=C(C=CC=C%10)C%10=C9)=CC%11=C7CCCC%11,1.3011671304702759,1.3011671304702759
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(OC)C=CC=C3OC)C=C4C(C=CC=C4)=C2C5=C(O1)[C@@]([C@@]6=C(OC)C=CC=C6OC)=CC7=C5C=CC=C7,1.3348231315612793,1.3348231315612793
SC1=CC=CC=C1C,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)=CC7=C5C=CC=C7,1.3701037168502808,1.3701037168502808
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,0.6194086670875549,0.6194086670875549
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(F)C=C(OC)C=C3F)C=C4C(C=CC=C4)=[C@]2[C@]5=C(O1)C(C6=C(F)C=C(OC)C=C6F)=CC7=C5C=CC=C7,0.8979607820510864,0.8979607820510864
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C)=C(OC(C)C)C(C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C)=C(OC(C)C)C(C)=C6)=CC7=C5C=CC=C7,0.5302345156669617,0.5302345156669617
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(S(F)(F)(F)(F)F)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(S(F)(F)(F)(F)F)C=C6)=CC7=C5C=CC=C7,0.6826014518737793,0.6826014518737793
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC(C(F)(F)F)=CC(C(F)(F)F)=C9)=CC(C%10=CC(C(F)(F)F)=CC(C(F)(F)F)=C%10)=C8)=CC%11=C7C=CC=C%11,0.8586766719818115,0.8586766719818115
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC=C(OC)C=C3)C=C4C(CCCC4)=C2C5=C(O1)C(CC6=CC=C(OC)C=C6)=CC7=C5CCCC7,0.7495107650756836,0.7495107650756836
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C=C4C(CCCC4)=C2C5=C(O1)C(CC6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)=CC7=C5CCCC7,-0.21553544700145721,-0.21553544700145721
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C(CC8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,0.3927939832210541,0.3927939832210541
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC3=CC=C(C(F)(F)F)C=C3C(F)(F)F)C=C4C(C=CC=C4)=C2C5=C(O1)C(CC6=C(C(F)(F)F)C=C(C(F)(F)F)C=C6)=CC7=C5C=CC=C7,-0.04740022495388985,-0.04740022495388985
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C)C4=CC=CC=C4)C=C5C(C=CC=C5)=C2C6=C(O1)C([Si](C7=CC=CC=C7)(C8=CC=CC=C8)C)=CC9=C6C=CC=C9,0.3407229781150818,0.3407229781150818
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=CC7=C5C=CC=C7,0.6505835652351379,0.6505835652351379
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(C)(C)C)=CC(C(C)(C)C)=C3)C=C4C(CCCC4)=C2C5=C(O1)C(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=CC7=C5CCCC7,0.7155457735061646,0.7155457735061646
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC=C(OC)C=C4)=CC(C5=CC=C(OC)C=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC=C(OC)C=C9)=CC(C%10=CC=C(OC)C=C%10)=C8)=CC%11=C7C=CC=C%11,0.8209450244903564,0.8209450244903564
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(Br)C=C3C(C=CC=C3)=C2C4=C(O1)C(Br)=CC5=CC=CC=C54,0.7495107650756836,0.7495107650756836
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(Br)C=C3C(CCCC3)=C2C4=C(O1)C(Br)=CC5=C4CCCC5,0.5302345156669617,0.5302345156669617
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)C([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC%11=C7C=CC=C%11,-0.04740022495388985,-0.04740022495388985
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C6C(CCCC6)=C2C7=C(O1)C([Si](C8=CC=CC=C8)(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC%11=C7CCCC%11,0.0,0.0
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C([Si](C3=CC=C(C(C)(C)C)C=C3)(C4=CC=C(C(C)(C)C)C=C4)C5=CC=C(C(C)(C)C)C=C5)C=C6C(CCCC6)=C2C7=C(O1)C([Si](C8=CC=C(C(C)(C)C)C=C8)(C9=CC=C(C(C)(C)C)C=C9)C%10=CC=C(C(C)(C)C)C=C%10)=CC%11=C7CCCC%11,-0.04740022495388985,-0.04740022495388985
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C=C3)C=C5C(C=CC=C5)=C2C6=C(O1)C(C7=CC=C(C8=CC(C(F)(F)F)=CC(C(F)(F)F)=C8)C=C7)=CC9=C6C=CC=C9,0.589002251625061,0.589002251625061
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=C(C)C=C(C)C=C4C)=CC(C5=C(C)C=C(C)C=C5C)=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC(C9=C(C)C=C(C)C=C9C)=CC(C%10=C(C)C=C(C)C=C%10C)=C8)=CC%11=C7CCCC%11,0.8586766719818115,0.8586766719818115
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(CC)C=C3C(CCCC3)=C2C4=C(O1)C(CC)=CC5=C4CCCC5,-0.04740022495388985,-0.04740022495388985
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(OC)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(OC)C=C6)=CC7=C5C=CC=C7,0.5302345156669617,0.5302345156669617
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(COC)=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC(COC)=C6)=CC7=C5C=CC=C7,0.7155457735061646,0.7155457735061646
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(COC)=CC=C3)C=C4C(CCCC4)=C2C5=C(O1)C(C6=CC=CC(COC)=C6)=CC7=C5CCCC7,0.7155457735061646,0.7155457735061646
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(C)C=C6)=CC7=C5C=CC=C7,1.0749905109405518,1.0749905109405518
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(OC(F)(F)F)C=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6OC(F)(F)F)=CC7=C5C=CC=C7,0.7846031785011292,0.7846031785011292
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)[C@@]([C@@]8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,1.027207612991333,1.027207612991333
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C(C)(C)C)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(C(C)(C)C)C=C6)=CC7=C5C=CC=C7,0.6505835652351379,0.6505835652351379
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C=CC4=CC=CC(C=C5)=C46)C6=C5C=C3)C=C7C(C=CC=C7)=C2C8=C(O1)C(C9=CC=C(C=C%10)C%11=C9C=CC%12=CC=CC%10=C%11%12)=CC%13=C8C=CC=C%13,0.7495107650756836,0.7495107650756836
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=C(C4=CC(C=CC=C5)=C5C=C4)C=CC=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC=CC=C8C9=CC=C(C=CC=C%10)C%10=C9)=CC%11=C7CCCC%11,0.8209450244903564,0.8209450244903564
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C4=CC(C=CC=C5)=C5C=C4)=CC=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC=CC(C9=CC=C(C=CC=C%10)C%10=C9)=C8)=CC%11=C7C=CC=C%11,0.589002251625061,0.589002251625061
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4=CC=C(C=CC=C5)C5=C4)C=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC=C(C9=CC(C=CC=C%10)=C%10C=C9)C=C8)=CC%11=C7C=CC=C%11,0.4738200008869171,0.4738200008869171
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC=C(C4CCCCC4)C=C3)C=C5C(CCCC5)=C2C6=C(O1)C(C7=CC=C(C8CCCCC8)C=C7)=CC9=C6CCCC9,0.6505835652351379,0.6505835652351379
SC1CCCCC1,O=C(C1=CC=CC=C1)/N=C/C2=CC=C(OC)C=C2,O=P1(O)OC2=C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)=CC7=C5C=CC=C7,0.21553544700145721,0.21553544700145721
